DEF A 30000
-949 24102
-382 403990
379 59442
-978 156829
323 155962
-975 278586
-499 420316
-154 254414
645 394386
242 331007
768 226088
144 150664
593 429311
-193 472619
-11 16706
293 75216
-250 407499
-547 25739
-863 222931
271 275806
390 315049
431 72656
302 473997
-225 296441
-76 234145
208 142823
-200 66989
97 462834
-926 268708
346 198718
-817 160483
982 471896
522 45056
562 117960
561 148957
-156 248865
145 427746
-939 454688
248 16267
-211 415747
303 325185
-428 102091
491 357134
-547 116604
379 438305
-521 386261
303 44223
-872 413803
-511 479655
440 115250
-43 225439
879 126668
-573 298768
-742 476792
-790 426704
-92 272335
23 193394
11 303201
562 59542
97 274502
914 45621
745 247050
78 472238
435 281897
-136 363480
-805 191141
837 120500
-992 343302
-743 192183
84 360441
-646 43773
560 226612
656 20378
845 425864
570 372918
-409 107698
881 473355
-128 429778
-281 119511
-631 177967
869 60726
676 58248
805 378950
-705 67916
491 160627
573 467888
-239 363072
-487 462674
-417 346639
-678 486179
610 397054
-947 47032
625 288786
-756 402759
489 331394
-512 217497
-560 210863
-118 64513
-947 182868
-746 39999
523 470450
-593 320584
814 328376
178 88229
810 361464
-59 289247
326 193058
247 381847
813 304467
-956 364131
617 96121
682 428690
278 1575
-22 35764
534 46555
-232 176534
-450 490835
852 455973
-161 189919
-310 385126
732 459598
-552 95073
-699 37182
356 321388
-750 13037
347 362126
401 58849
-753 291310
-772 361071
454 205113
-499 263239
751 307621
418 96054
872 81486
-515 466102
227 359158
-188 300670
811 82484
-969 174611
-818 183816
412 482224
648 202972
864 482192
-754 428952
-818 327599
-46 64417
-428 37849
-710 355164
-194 56173
411 120065
-463 52246
-463 69001
416 281771
-162 457398
450 263996
223 104211
-816 416342
-150 172105
470 257231
970 310776
-697 170014
528 82037
277 131888
278 383700
-43 419865
762 392034
-495 12307
326 238812
129 498729
-464 194272
508 19586
-459 247387
741 396079
-72 195932
-656 247122
480 489076
883 301775
-84 492995
327 131348
-312 83998
-674 159663
865 192398
-218 270246
300 185877
-741 161199
-769 263956
-478 320255
-999 288099
81 118235
550 114680
528 316428
-59 283483
77 364479
-195 152990
-782 374282
-967 297898
-434 119320
-720 424832
360 68541
253 277460
-627 232575
-576 246352
351 67698
671 193885
353 440555
695 440308
151 222270
235 319150
-389 6002
-966 379201
480 393276
-506 210938
899 121145
-739 293595
794 444387
716 326262
-508 144850
874 335575
274 141639
130 298914
423 32013
-199 466109
-930 84689
-944 458858
606 130992
-712 487454
-910 274997
730 251641
-431 1729
7 355842
-18 75673
-501 164754
-12 187477
-668 121558
-830 420762
-660 114305
584 115461
-122 138452
132 429897
752 50670
-88 23635
-389 332497
-754 275478
-632 177602
-571 117313
597 151498
-917 434986
-79 191768
470 22295
-86 20067
608 441099
-551 66322
715 411229
678 66521
-494 418787
-122 160740
524 134556
-847 228820
-393 259679
650 366699
-283 89379
146 5828
-852 60353
705 355423
35 354746
-682 83513
-955 262073
-382 304878
-247 35855
-266 235252
-630 380898
666 114184
346 120355
-827 218415
-967 110650
775 486115
327 368467
674 301354
-747 186562
-203 424534
-413 334512
861 136450
-197 232837
-699 253817
96 241040
309 167941
179 196930
-381 157078
462 436657
343 490716
826 38209
-822 215901
-512 204666
974 130431
441 324784
523 112264
850 460021
43 118894
699 417621
-398 169752
777 417995
626 437059
825 486067
122 247318
799 253031
858 185750
-546 267622
125 292484
531 488763
-736 51722
479 406818
675 406795
-876 215161
-718 198341
977 193146
-223 44163
591 453696
-288 401443
396 286645
-390 25687
613 460546
221 10838
-212 249843
-900 237829
-248 141880
-772 90946
181 437691
-842 200002
271 246699
-121 439945
-240 406599
-395 246294
-939 394129
-415 382029
284 40483
860 202214
1000 119801
738 351283
-459 67444
88 224527
-999 408003
-980 452745
-238 148654
684 178111
860 272581
-705 276563
-540 245682
7 174089
-435 237505
414 474835
617 212154
-823 195974
-809 381875
963 494084
-723 480196
-500 486554
-810 481487
15 302314
-342 281523
19 323249
451 251446
-24 157481
181 462122
512 171888
561 73528
-536 37673
-72 367287
117 195580
-798 399286
470 12194
-796 324828
761 345631
47 470552
-476 369155
1 374415
-94 146312
-181 179978
462 450990
913 109574
384 246643
-568 438228
530 370229
561 14798
-820 341237
492 192910
396 334080
-319 334491
239 188459
968 157762
339 409111
815 307866
419 122399
872 162076
-5 312049
-513 326402
-11 30155
460 415285
416 242055
-894 496093
219 72562
-115 23141
868 81477
-21 176580
489 253329
-609 45348
981 118905
-606 135266
211 455009
-1 88200
-694 252085
-849 373981
-12 151830
393 201157
270 106909
168 31718
-559 8240
-778 53788
406 399974
681 241311
-811 393648
-698 319796
52 69064
165 31271
-827 130000
-953 431466
653 438088
163 234761
64 21734
-375 274190
-174 2284
-718 182392
67 376055
-307 436995
-182 410530
-445 193218
85 107009
-645 145274
-51 343724
-705 152943
-89 329627
-188 147882
-997 65612
899 487235
763 422335
273 195517
-376 8016
-797 455704
495 321498
587 496715
884 199275
685 270402
889 334206
-507 8050
-594 334149
620 19784
-903 314016
616 315658
-218 277101
161 344995
-760 110954
608 54860
1 462450
-136 417334
-700 91602
818 494766
419 89960
-58 138774
731 105053
925 441141
237 344465
-359 361516
-706 160189
241 327987
-903 278203
-944 454310
-930 449605
-279 300658
-741 490151
566 193535
-693 399423
701 207906
-193 344073
754 80759
-807 412223
213 267652
373 453560
-710 84715
-614 465026
712 329887
8 494916
-817 432469
319 408188
-993 469741
48 392598
176 352716
382 324015
-977 499531
-882 280631
112 230769
506 196132
-88 452205
311 147172
800 450327
710 369151
408 439651
856 121097
781 72818
-872 441044
672 213277
-97 304593
993 469152
372 185007
710 167127
746 241430
122 298125
-521 168392
118 209439
412 385984
-135 337156
-171 261132
977 472564
49 332121
705 399811
984 148574
654 416152
-562 455138
-77 138635
677 121033
-887 291361
-966 398090
182 324377
25 298239
345 191486
-19 445817
-708 353182
-691 239131
-607 77052
630 26179
-563 191661
-935 410959
-468 426970
988 312360
-6 179110
799 223043
733 99612
-884 483103
835 453830
-592 346233
85 401467
-300 317390
-206 133599
62 465469
306 201407
-944 58861
-398 146825
-41 162220
-506 23983
525 291487
-808 300588
-393 301401
560 247681
375 172905
189 206692
-539 444469
913 65100
481 80044
-672 210051
864 163518
-333 130514
-678 401523
486 83377
-244 80823
-691 202877
-521 342790
-446 279102
600 302814
-848 292931
947 288834
565 209981
238 167429
-354 28382
-642 254452
857 67249
509 239712
-586 400984
-542 234664
-976 269974
-535 331681
984 76216
-784 152731
72 158498
100 211780
148 231060
819 268575
118 46507
-382 301129
-144 203619
446 332265
-519 14452
524 198738
769 60104
524 380486
-721 125339
-923 290058
560 95096
-609 478295
234 143758
713 473833
-663 125367
-202 166091
-493 427419
-460 408005
157 458187
-637 38452
606 230466
128 193909
-179 18953
630 13156
594 295189
-196 352890
403 401124
-778 222309
904 136240
-892 207612
-960 229213
22 218164
-274 226620
-103 472535
-533 302031
-236 470563
978 206487
793 25429
-713 388895
-744 333322
871 388848
847 23019
-796 492271
104 246013
116 206394
-902 277089
903 74571
623 270616
-362 200692
-384 218225
986 451448
801 29507
301 83686
-193 492743
430 170879
-549 459934
168 356358
-610 128353
-326 271003
-371 74895
-502 458495
-286 31821
651 404488
224 248836
168 72410
675 301661
545 272883
145 372157
468 339796
832 216093
-41 282423
-105 292499
235 294227
-280 287770
556 75653
909 7923
-181 73871
15 183273
531 331811
14 287331
188 432675
74 286135
-185 333747
-511 56795
881 315883
802 89048
-60 38213
-395 219973
-809 225727
614 233472
234 283648
-311 173381
886 332945
-559 155451
470 458087
-390 419707
674 32014
14 171994
756 84
-302 290371
-598 419198
-729 451384
593 142379
195 237160
-9 257334
148 225456
103 258219
367 346527
721 252430
-810 113189
-619 185629
-92 279046
264 413484
-247 315258
397 223368
-299 53038
-446 13858
895 119623
307 106137
-697 84663
508 370804
-903 455903
-451 63307
-50 38256
-461 162892
577 347954
561 280367
-788 17299
-410 93398
-127 329820
-90 66674
-450 307344
-299 335419
-941 489269
302 336587
692 165149
-236 499697
962 352002
59 258787
-516 295298
-849 80394
-3 216900
-50 341407
416 260640
750 59019
-654 303414
-884 468800
861 305332
-760 13414
423 77589
721 85486
306 94510
78 114117
-730 175325
813 598
617 470006
847 47134
-70 109698
386 155860
994 281068
803 446838
853 246264
-457 152511
-497 393267
912 257317
402 72481
753 215422
-325 271018
363 422826
-632 56824
-283 130243
515 131049
365 344086
667 16337
-70 496837
-329 489171
570 337987
-397 476922
-912 364041
368 427160
584 79297
810 486707
-770 66511
-339 236431
-921 194725
-958 352700
-723 294380
483 260058
-470 34984
220 421986
476 10717
890 476020
72 251220
577 243072
-607 384942
-17 498083
-22 318592
703 112274
215 258208
899 266660
628 126411
489 389618
413 400061
-451 487768
155 451803
900 381021
220 452501
-718 221700
-498 375048
308 392140
650 207739
643 484262
-326 325491
880 275640
-697 231564
-247 82851
479 162372
-863 412730
793 150880
-992 83145
357 344445
269 282960
899 107951
-572 449929
-598 56638
849 310098
-32 495831
-63 408814
108 473530
741 271015
-165 477046
-265 121184
229 190709
-753 449006
284 372556
942 439127
704 113250
-940 353116
-777 187046
-794 59075
-75 348912
430 162229
406 333922
600 439897
-134 23100
710 340537
910 324471
902 448666
847 312757
703 479487
911 108058
-239 364760
-472 469568
366 458561
-254 326975
-70 116795
-229 308499
715 382913
867 269274
879 488119
12 329738
-741 397962
-830 310229
798 114403
-494 462981
454 194602
739 9511
-790 190636
71 87594
519 404657
974 341737
996 130356
-495 73954
379 297439
152 193217
371 210028
-355 178917
62 95285
273 220592
-951 107214
-679 179197
-260 461057
-190 479946
-151 166033
663 38283
556 339224
336 362939
-567 454785
-173 290046
-241 226569
-689 48435
396 139642
18 139772
-519 368152
194 304896
82 178700
492 129417
-68 473642
-151 385380
-438 238576
-992 446238
-621 277535
-886 371189
-487 492617
315 42821
267 101055
442 220286
961 300168
886 185995
-286 20416
-991 328486
-794 411444
11 420495
-624 369713
-388 14145
-327 491828
489 154793
505 398790
106 495432
874 469116
821 88168
-26 16461
269 164974
-161 167498
12 250303
-538 491351
478 254169
-940 285660
-48 307558
-674 266216
-378 95278
-40 351636
-295 435879
-707 489387
30 153693
577 14195
560 414258
-529 402702
537 183678
445 136498
-258 278022
103 42962
208 368223
753 250433
479 221691
377 390757
-575 59517
-475 400402
-119 343799
88 382505
-602 144511
-298 465815
-939 206008
667 102173
98 345909
-370 480559
-871 229227
-425 101888
-310 280292
81 230068
-542 143086
-131 448561
598 346416
-280 180144
163 199073
-373 13872
-704 438976
-278 271121
99 458998
834 342511
725 460624
841 275473
-507 109717
-511 352064
594 201150
530 392247
867 286505
576 286272
-946 468889
-253 291108
-336 202690
-548 388
6 437247
-718 419323
-882 245715
-897 303832
-87 491040
805 148893
-765 416055
603 331306
-115 405817
-307 73642
-528 430567
-961 283030
413 354145
192 237598
-333 314857
710 379407
914 16677
766 358493
100 287877
195 50367
163 218677
593 402708
685 439362
-687 419864
122 414755
108 292237
890 294436
176 406761
412 158374
-890 41340
628 80249
-582 78051
950 489029
304 326340
-922 446407
-138 33434
108 80023
872 348405
-978 336102
551 495407
-436 383895
-949 232399
590 302095
535 304473
243 32407
-744 22265
244 216507
-287 107258
579 332105
901 424739
466 118420
-258 149379
50 336395
150 451951
-388 95141
-828 187449
-743 311290
-499 290317
-95 165603
669 389533
-832 191730
-910 60512
644 293806
-882 249545
394 378830
280 128901
-463 139897
-942 5788
151 51955
-884 37462
609 408795
715 462242
-833 279197
199 65908
249 95667
-33 102854
12 106732
-951 135120
681 45281
-409 446073
507 133207
146 467165
-110 389976
-443 223964
853 494244
502 279121
-714 460557
667 114451
561 314729
191 404574
-108 279893
729 38738
-162 481643
-907 248392
404 12981
789 24894
373 387198
942 202002
848 209200
-477 35945
615 447260
13 909
795 221966
783 441603
769 50311
-399 471322
-694 109857
-219 247845
-793 171941
987 270468
-71 369585
715 480520
-311 292714
376 390374
-729 311497
-902 448337
-566 241378
-886 413995
322 203519
552 86738
-138 421213
-786 95898
-162 176468
701 42480
-693 336712
-759 191451
46 69794
237 250715
740 456787
-550 379626
317 363106
355 426677
464 257387
111 194337
-306 411628
-211 333386
269 167849
1 64538
127 152122
477 368776
-456 351734
-945 52171
-252 454184
-210 136426
-12 485165
-424 204596
-111 149365
423 243606
-310 128305
-790 391470
-26 5678
552 161876
982 497191
369 73183
-191 158814
846 215732
611 174610
413 171304
82 494521
350 102831
863 474060
-602 385076
-739 75714
-117 286300
67 31551
-45 375604
673 19094
-665 237584
956 476427
-201 242983
369 136105
-944 36
-588 124394
-884 488398
-154 326420
-43 212587
-751 217760
292 52357
937 290976
-61 117596
60 303898
-532 446350
-952 136938
41 169156
837 3575
-143 4836
-556 385938
447 95036
827 306766
83 434184
-646 236916
690 296919
39 92573
-385 85613
-871 154166
-895 179972
128 486281
359 188164
998 189585
-360 209998
716 187011
-76 101042
-304 401843
-873 321977
-403 336477
542 254054
-359 278656
-153 299616
-609 18110
-422 244102
786 421239
451 389703
46 198059
834 6454
-952 221629
-118 67672
-752 125034
-508 187564
887 207290
-926 437777
133 311959
798 104587
321 269130
-829 13003
970 233979
451 63145
834 300744
97 339443
-191 379578
388 109450
737 79231
-476 147533
-689 289474
990 24685
-792 68178
-91 184018
89 321783
-150 414498
756 36818
480 349536
428 171659
98 479210
-70 300884
-970 377996
-511 120676
-465 54681
-531 398991
-263 208829
28 275194
-645 173713
-632 189636
-840 183304
-848 305109
690 36229
889 208729
-878 36758
-303 31237
722 10899
-224 402906
63 414348
109 122779
-930 414551
588 158762
-22 435258
-941 38531
353 137029
887 66659
-295 380043
-798 27617
199 65205
-816 120003
187 149585
-704 97634
-329 414914
-226 472097
-215 143181
207 495786
244 383314
79 350774
792 285201
156 136686
5 94624
509 349890
309 327237
-749 24733
397 438367
-12 181807
-52 71767
118 348035
321 174996
568 266023
784 35650
391 112174
155 275143
-239 289280
8 473932
-935 441954
-796 387457
713 207766
825 493818
-40 481072
455 360539
-431 174380
257 351284
683 13634
343 179164
599 61791
-554 86419
-857 263874
-765 143125
-763 110513
300 499462
240 483636
303 499770
-835 62849
48 109758
-301 475355
-290 240483
553 411083
374 341196
-970 117672
120 201058
-285 54301
422 325360
-725 478930
33 364204
-571 469800
898 63534
238 397065
699 325937
722 138192
755 482769
153 302840
-710 458268
-432 438154
-607 373010
191 301862
-833 144944
-161 54682
334 92169
960 320558
-366 213744
-367 236105
-244 332065
937 302010
-202 361621
804 60175
-364 387767
508 178807
356 56184
567 330742
96 322703
-525 327193
-719 435725
-483 248585
-693 427861
315 341213
-497 249240
-796 457728
-891 261774
-799 100018
484 206148
864 291283
-88 445762
774 159679
-568 269946
305 341645
-36 3158
-844 422591
701 389715
856 84960
673 187273
-666 121702
-512 260108
-572 99151
-729 379277
-156 134991
789 71860
-536 349727
909 391240
144 147314
-970 91821
4 173108
176 476974
870 463090
78 352013
484 354458
184 377144
581 167252
245 341723
-150 30527
340 136441
-272 461560
-730 383968
-749 429559
-941 457400
-741 37958
113 363105
-420 362626
973 325803
-187 77483
-565 20415
645 50633
-295 265105
-76 285620
630 471251
-24 405243
325 438965
418 83195
440 373055
-210 158217
-439 480012
27 208646
795 112447
738 43140
-104 206270
-128 39936
-222 135147
637 350159
-990 491060
-978 66963
-514 422060
350 351756
-692 259134
-686 80134
158 296266
-633 235458
-427 319270
-730 381531
-53 109641
-897 211476
-360 476959
-60 299547
748 446770
345 439893
421 10657
-65 489516
878 352910
-255 303819
-648 251133
317 414261
535 110793
-529 264741
902 156931
-114 251297
766 442919
-203 419167
316 426354
-457 109256
-566 308672
326 56145
-878 298876
-523 333554
-325 435770
988 122761
-652 469522
833 287453
912 416827
-521 305082
660 194669
-584 108480
-418 99251
-701 193307
356 386297
887 52751
202 148529
-224 165587
-179 150583
79 24544
78 479868
-269 402667
954 438567
-831 119996
202 188134
855 141898
56 336851
-476 192128
-792 75408
929 299440
-376 271627
-358 398707
254 350397
-254 134216
-323 189747
929 334041
-709 236977
-418 12048
318 80141
-798 216108
61 481533
-23 220069
-382 293998
643 19852
-167 422865
974 204556
87 65942
-966 108849
-694 298398
465 318174
-329 181308
384 144525
-805 75497
-376 469398
111 336172
-46 265850
-965 480777
724 190656
478 33920
-757 127393
652 289733
-899 78499
-557 338703
-95 188187
-595 2459
120 38801
-610 337486
-304 307967
259 209286
265 9768
-102 147091
-680 230954
-759 203008
74 260281
520 247432
-369 176529
-396 281850
-394 315942
-777 39931
-89 363806
-929 421243
-106 497205
852 48231
824 37419
518 37769
-481 144166
-222 477291
553 46506
-758 85776
-745 129448
353 373941
894 395438
-643 208473
796 237622
-645 260225
-238 177401
-528 299062
-698 124476
15 492035
732 134655
567 155010
913 346578
-949 432239
365 18996
-457 281969
571 315711
997 368017
148 217628
735 222230
-781 18192
616 168293
363 247945
-330 81370
24 342771
186 391364
-813 234303
544 87001
964 385223
297 397487
786 239899
777 130823
-351 336895
237 220287
-867 429472
-998 174802
149 23762
-548 187065
-526 59947
452 151622
467 220305
-795 220037
18 359722
-64 87402
-744 193787
-617 6808
480 422112
385 463807
937 321568
-816 183762
-324 319597
-845 350925
800 359000
-962 32339
-175 389413
-620 185120
-219 452419
-431 188208
924 318400
-255 253614
423 493568
267 46259
-479 414681
629 336223
-940 191118
-789 385259
631 117071
209 156254
-780 499159
-895 83161
-340 346698
244 290445
868 221024
236 254291
-821 183355
-876 287026
619 126790
216 184103
66 254702
555 284544
-43 243165
299 459960
267 225252
-687 445250
337 60292
649 388272
-306 191968
-883 343915
775 170754
-826 343926
-581 115129
197 189022
441 199501
-503 90369
-618 246634
58 438944
-735 259406
-987 474208
-733 151083
-515 8410
676 313498
-516 265282
729 421844
543 257477
720 308498
466 268263
224 63866
338 196808
-762 38404
847 329009
-551 38516
196 456815
145 312981
273 17891
509 427909
-962 63640
-79 40197
-798 207321
714 446307
-748 319281
-623 198952
-868 130588
449 221638
375 416732
-813 396550
832 48973
991 497706
-548 282924
402 200688
-743 11357
-505 288199
-366 92416
-702 177913
781 364638
-824 350356
-982 94417
-197 139234
-42 434044
-87 354235
42 257185
-196 307055
-80 496670
-763 221082
507 186667
-808 115154
746 189350
545 259467
-329 162797
506 464538
258 227773
-77 67534
440 212804
-52 410230
930 344528
-629 136355
135 416027
318 394544
-639 156717
144 161871
-281 108917
-825 484955
639 482834
-90 171585
-526 162845
-23 392009
86 113879
-951 305548
780 438406
601 37209
-38 157045
-179 181494
-595 361930
882 120843
-385 397569
912 471178
632 157237
919 135127
456 161592
-698 414409
424 138997
-729 406025
-218 388473
-580 230607
219 338537
-289 126603
-209 373236
911 171486
-972 121171
-290 71750
54 356247
-696 98682
-115 369776
-750 179363
214 67643
-84 58542
227 416866
858 44383
-35 438236
-437 368889
458 177815
485 393389
-58 57337
420 381316
366 71693
114 456791
331 140972
-446 237041
32 154896
-656 332523
-144 450770
-988 62911
-828 473185
196 100291
-568 321674
391 393118
907 253781
-219 395325
301 276726
493 146193
48 55809
912 231758
354 453787
490 427329
-839 63987
-432 30849
-594 26440
-55 474166
983 69492
-72 179586
66 362893
440 429161
-588 212064
-993 434106
-583 416404
336 380047
-322 432430
748 165567
890 294926
711 235091
649 83801
-697 388608
280 341994
378 78359
499 37763
270 278405
-232 86638
-38 375216
-950 181925
626 379576
-546 99929
98 312076
95 225198
809 80664
-413 337725
-187 297745
934 140188
-450 196
316 299599
473 245488
479 200807
-619 156276
-531 202929
891 431540
946 151444
-114 182161
226 376587
-377 106271
-809 290591
116 203557
891 385611
840 474341
-24 69551
171 235038
218 75913
-526 209623
-560 75561
543 112442
436 23317
-953 181731
-274 444563
448 100826
145 498147
378 250804
-187 196504
289 291934
-810 474121
-697 393282
397 350518
506 213494
776 8266
-125 436783
887 371386
-756 203894
-678 271883
389 98481
131 4013
106 242156
-988 233340
322 81353
779 285101
460 474599
-282 429182
-246 349453
-370 29219
493 110448
228 416959
70 203594
36 491723
-780 467572
117 147953
319 445150
668 104443
819 195549
-304 285860
-963 60113
-335 8706
-557 15040
-660 73689
-939 176896
950 2142
-885 406732
-507 181156
393 147017
-640 351390
-628 137712
-661 492133
48 187012
478 480913
909 13203
-631 316440
-187 446036
368 198090
87 406777
567 345426
999 217382
-420 257272
-649 298634
-375 35839
173 292292
-871 427635
743 194326
-952 289603
354 131400
118 30162
-699 280403
392 263553
783 175229
-256 379922
732 16143
844 410290
-750 175599
405 12083
894 257710
644 427467
765 380984
-734 404716
983 650
-188 160676
301 36159
891 52837
-262 104393
-886 24025
258 253579
382 41558
238 422843
-187 476668
519 316944
147 297704
439 103155
-752 136318
276 266693
181 372142
-704 465648
-814 460694
-702 386795
-403 351569
578 241558
639 67198
-101 248135
-133 258908
39 53828
149 384391
-729 249462
-67 267656
-208 330610
593 133270
-244 259746
-669 384389
962 338834
-944 234305
779 422952
-301 486366
728 212096
37 164536
-920 443817
-477 192383
407 121476
157 194404
670 25608
-155 162266
405 346658
-498 167592
583 452752
702 317974
-312 195863
439 380888
856 70181
824 294260
77 262141
-246 419824
-310 139064
-885 412497
461 119086
-482 183026
-395 472411
-748 493998
-890 323031
361 98423
-859 248785
629 239628
-25 11504
920 17722
-673 78831
-741 135436
-487 480082
965 285775
-218 114718
921 212299
121 492199
-992 423166
-678 149460
-474 392976
-933 542
906 338238
785 423593
-244 98526
344 325997
197 14806
-864 430100
-580 104783
952 196622
-617 327469
-908 261085
412 340120
-99 45865
-302 260944
221 42077
-432 19582
-942 362298
-81 356562
-804 448059
33 400629
-161 499409
-920 130595
293 207214
-91 21394
602 440770
632 364088
-171 407050
-720 51329
641 326821
152 150440
-637 77180
708 77966
-386 45154
-853 14116
-980 216399
958 494880
-99 50146
-844 248427
935 226720
-148 266849
-904 150946
-974 97069
821 154125
-446 295604
-276 449158
-401 198749
-321 332409
-217 405325
518 149818
-568 293783
373 315053
914 171767
-931 460536
-778 46780
-177 154809
672 461671
855 477476
209 102697
509 459654
495 325069
-640 271747
872 44376
-241 446739
-26 324466
576 66198
-220 148005
-512 332905
-524 158391
-507 308369
-578 69443
-114 353392
-410 449358
-994 116492
-294 16716
-299 360112
-270 489099
-138 227148
381 160053
70 489748
938 296358
813 395022
-557 331356
851 383587
883 263721
-335 207157
-327 68410
111 111643
-481 80135
883 228757
-381 79205
571 478953
800 316420
-510 125823
-670 320949
-669 217212
623 215114
-333 297699
-181 360599
-902 181188
160 123190
-201 16511
-16 64504
307 92871
-195 382689
248 107123
-992 273755
535 396349
667 74712
-54 236871
-838 186858
604 391183
-242 417299
-395 305837
455 300019
-803 270223
-173 47263
685 410461
-135 70605
-96 129276
567 388834
484 187629
-526 324971
-76 250179
531 472570
-639 5873
255 185703
153 277190
28 190545
631 191257
252 489367
746 367205
987 399475
793 194203
52 108875
-209 335269
-403 8789
-383 441878
884 309284
-736 29709
563 280766
-955 87832
425 454911
879 241361
-793 424420
-121 327453
633 152903
34 54368
-436 365668
-502 249120
938 250502
688 345096
982 495727
-588 120856
-389 204324
513 474625
-670 455313
423 443812
-778 347650
359 151387
54 152960
31 419696
104 126105
40 67888
-176 107492
713 204469
389 458435
-22 62684
-670 175111
-171 321287
242 107240
450 476317
-569 346966
-333 27223
328 294698
-362 359154
103 352508
-482 7127
672 429502
224 330586
16 85392
167 143768
-88 105144
-3 119332
136 234000
80 361158
-934 138500
466 149958
-497 339924
-711 432328
-619 324813
114 342703
-123 288300
485 383350
-847 452342
701 427070
-245 414748
99 10538
-764 314586
-358 108877
928 29833
35 482122
-909 137908
-642 390271
259 21558
-23 297533
-4 108080
-638 370819
495 229081
-775 385685
586 50339
-490 315172
392 119368
-946 194103
64 182216
-473 139054
-308 358815
-312 390924
993 353009
195 24105
-466 92697
932 456476
-692 394899
411 435172
-27 112823
-982 103969
-331 130170
728 37866
118 478832
-95 452191
-631 162712
45 182181
940 158060
-982 480926
404 8831
199 259604
-5 340177
957 278131
118 323363
-954 268568
-819 282677
-740 25876
-887 270568
130 16846
873 321148
-266 456535
657 269421
-436 324438
422 448077
207 300132
316 455024
513 123928
138 385099
624 461318
-76 183260
-890 56936
199 146495
150 367320
396 150738
-684 250061
-946 399997
765 386729
-81 449730
551 90413
340 398196
880 156624
-694 428297
-666 292218
836 20472
424 330656
938 117165
575 306390
242 361187
-950 408837
-296 371968
114 241154
-215 338811
-639 195363
678 55759
764 334468
125 49348
-7 21074
277 484868
-738 438811
-827 477246
758 176396
930 436857
-71 10498
-93 119217
325 84904
246 436884
-482 388188
-353 52960
722 298058
626 24422
987 387638
601 453272
933 473957
879 233940
-7 464070
-87 234213
373 259696
-433 290794
-846 16534
424 98521
272 177689
268 345180
766 457122
190 428532
-498 204986
529 326947
-686 354621
52 250915
-195 145600
-867 174849
-218 251293
-881 378791
620 165648
712 470178
26 362408
-498 14764
-486 229932
101 272951
149 172321
793 42132
-273 57742
-308 340805
393 21516
-784 121255
-873 383193
943 15409
129 87572
501 398482
-490 499792
-159 125426
-519 72942
339 229322
-892 245477
-754 273994
-472 7252
-832 463811
775 353746
-601 474127
-223 392517
-863 55734
-911 219565
560 218752
-744 156193
709 100414
-172 415954
-160 222677
-790 126117
-101 309209
941 195575
-84 491563
-309 429080
-333 289296
166 468709
641 114446
-560 91669
293 421135
583 283567
570 221087
-650 346317
650 317307
-590 438723
-169 33115
-12 139222
-925 262217
77 355308
73 104610
801 315187
-591 249871
472 91721
-422 225080
-454 391345
118 348445
695 485324
-641 94767
-173 493390
-921 484286
199 365084
-406 142499
-22 266159
140 48072
68 208760
226 309661
364 415690
-767 200731
-577 415206
362 493126
526 115231
563 173925
-69 242292
434 441619
213 90637
-102 257005
-736 33248
-800 134678
-27 34007
342 356350
274 317315
-226 12969
751 132394
-698 343527
-91 450641
854 470248
421 229959
-397 486250
-788 129287
805 136334
-318 416418
-31 414396
956 293609
217 202281
666 479886
23 382356
1000 418639
-414 300004
256 196105
-578 185630
948 128201
-661 11739
985 353563
-122 409539
773 96659
197 51149
333 37081
594 423412
-45 190729
-694 402836
-65 332859
786 324348
-363 278717
-758 44522
-913 425348
546 473204
653 266819
65 244422
706 65207
423 185939
-131 9642
-613 232486
-609 194409
-175 438973
161 178841
-944 443823
405 350754
160 176618
-801 472771
-782 316180
139 369910
-853 115167
-886 494143
-320 252214
-418 91456
444 276729
435 35026
916 2245
37 218583
-611 12600
779 206311
530 196877
-826 430306
-585 172506
772 426034
819 370622
518 173170
-18 248081
-116 262119
223 383061
-596 457603
753 346400
167 173789
-648 304171
-866 350869
-673 355539
966 361789
540 299802
44 126635
-836 388225
758 203240
-818 85731
869 52435
429 322393
-138 443431
-549 251657
-128 146318
-704 55474
924 14320
909 390444
-758 45738
702 275202
438 97618
-584 35273
674 416022
-233 34617
-765 385854
191 157128
749 335279
-324 176142
971 90920
710 293509
-572 52919
137 248531
619 182142
-880 365677
464 91488
584 454837
660 206163
-493 262221
305 437201
-26 376864
-754 358769
174 14773
-598 165231
108 281185
625 230343
274 357553
-38 256566
105 88175
-261 259608
204 358487
-194 443959
-823 3568
178 304918
-964 371026
-499 419342
-30 26380
227 371582
807 127330
646 256903
197 330166
73 459444
631 150590
-667 153992
-309 25487
751 3945
354 282454
-726 240906
-33 67246
418 364448
579 299293
941 493064
664 54568
-691 154181
900 210112
-672 133586
934 207722
-270 355218
-153 450516
-405 481357
27 387493
609 124950
401 51755
-239 34707
-214 197806
-6 187398
262 228446
313 236222
778 111634
68 429033
-485 205548
-26 88327
-860 151198
-855 384418
-136 322909
-612 385400
897 123128
775 338036
-338 142211
-580 197447
192 380083
798 148740
919 273850
-588 493372
-893 479399
818 171598
-702 223408
598 356548
-895 162485
145 283061
-807 345340
132 106059
-247 45668
151 34483
893 164700
96 326758
-855 302088
-289 417679
-592 159147
480 50940
336 459114
-77 395643
-546 131608
33 197994
-374 366643
-125 64149
421 133411
-921 467160
-793 456984
640 354837
